InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
822927,SKU_1329,Headphones,31,2020-11-12 11:00,36.93,56428.0,Italy,0.22,paypall,18.41,Furniture,Online,Not Returned,DHL,Berlin,High
862178,SKU_1322,Desk Lamp,-46,2020-11-12 12:00,-17.8,,United Kingdom,0.3,Bank Transfer,,Apparel,Online,Not Returned,DHL,,Low
225849,SKU_1240,T-shirt,35,2020-11-12 13:00,68.97,12607.0,Netherlands,0.32,Bank Transfer,20.4,Stationery,In-store,Not Returned,FedEx,Berlin,Low
355493,SKU_1284,Wireless Mouse,22,2020-11-12 14:00,6.19,,France,0.22,Bank Transfer,20.53,Furniture,In-store,Not Returned,FedEx,,Low
704111,SKU_1838,Wireless Mouse,46,2020-11-12 15:00,71.53,82258.0,Germany,0.29,Credit Card,6.15,Furniture,Online,Not Returned,DHL,Rome,Low
204215,SKU_1601,Blue Pen,31,2020-11-12 16:00,57.47,76267.0,France,0.26,Bank Transfer,23.53,Accessories,In-store,Not Returned,DHL,Berlin,Medium
865359,SKU_1263,Notebook,13,2020-11-12 17:00,59.05,56435.0,Belgium,0.46,Bank Transfer,25.88,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
132230,SKU_1298,USB Cable,28,2020-11-12 18:00,92.13,67104.0,United Kingdom,0.2,Credit Card,27.38,Accessories,In-store,Not Returned,Royal Mail,London,Medium
446717,SKU_1204,Wireless Mouse,49,2020-11-12 19:00,73.02,25422.0,Spain,0.46,Bank Transfer,25.9,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Low
847948,SKU_1290,T-shirt,39,2020-11-12 20:00,99.02,69298.0,Netherlands,0.01,Credit Card,20.63,Apparel,In-store,Not Returned,DHL,Rome,Low
562092,SKU_1210,Notebook,39,2020-11-12 21:00,39.98,34307.0,Norway,0.23,paypall,7.63,Electronics,Online,Not Returned,FedEx,Berlin,Low
402788,SKU_1365,T-shirt,7,2020-11-12 22:00,70.21,47607.0,Spain,0.44,Bank Transfer,21.46,Apparel,In-store,Not Returned,DHL,Berlin,Low
279736,SKU_1789,Wireless Mouse,25,2020-11-12 23:00,14.14,18869.0,Portugal,0.31,Credit Card,9.53,Apparel,Online,Returned,DHL,Paris,High
931635,SKU_1463,Notebook,48,2020-11-13 00:00,87.17,75865.0,Germany,0.43,Bank Transfer,16.21,Stationery,Online,Not Returned,DHL,Rome,Low
428821,SKU_1718,White Mug,1,2020-11-13 01:00,68.7,48527.0,Portugal,0.3,Credit Card,22.62,Furniture,Online,Not Returned,UPS,Amsterdam,Low
518641,SKU_1321,Wireless Mouse,46,2020-11-13 02:00,47.27,60501.0,Sweden,0.17,Credit Card,16.58,Furniture,In-store,Not Returned,DHL,London,Medium
747534,SKU_1357,Blue Pen,35,2020-11-13 03:00,54.45,23540.0,Norway,0.46,paypall,22.54,Furniture,In-store,Not Returned,DHL,Paris,Low
184817,SKU_1916,Office Chair,11,2020-11-13 04:00,21.77,99141.0,United States,0.26,Bank Transfer,24.2,Accessories,Online,Not Returned,FedEx,Amsterdam,High
338657,SKU_1093,Wireless Mouse,-22,2020-11-13 05:00,-95.36,,Belgium,1.215765568613206,paypall,,Apparel,Online,Not Returned,UPS,,Medium
317033,SKU_1710,White Mug,18,2020-11-13 06:00,57.17,29465.0,Spain,0.38,Bank Transfer,13.77,Accessories,In-store,Not Returned,DHL,London,High
331414,SKU_1862,USB Cable,-35,2020-11-13 07:00,-1.91,,Germany,1.2323409734819406,Credit Card,,Accessories,Online,Not Returned,DHL,,High
356812,SKU_1168,T-shirt,16,2020-11-13 08:00,35.97,52942.0,Spain,0.08,Bank Transfer,9.24,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low
956238,SKU_1296,Desk Lamp,46,2020-11-13 09:00,42.16,57137.0,Italy,0.24,paypall,18.45,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
404958,SKU_1944,Backpack,30,2020-11-13 10:00,42.68,60835.0,Portugal,0.1,paypall,8.25,Apparel,In-store,Not Returned,DHL,Berlin,Medium
694507,SKU_1738,Notebook,37,2020-11-13 11:00,79.37,32159.0,Netherlands,0.27,paypall,29.49,Furniture,Online,Not Returned,DHL,London,High
270956,SKU_1515,USB Cable,25,2020-11-13 12:00,85.02,76759.0,Sweden,0.5,Credit Card,23.7,Electronics,Online,Not Returned,FedEx,Paris,Low
457489,SKU_1097,Office Chair,28,2020-11-13 13:00,69.31,80453.0,Sweden,0.04,paypall,6.61,Apparel,Online,Not Returned,FedEx,Rome,High
357134,SKU_1704,Office Chair,24,2020-11-13 14:00,37.11,79067.0,Norway,0.02,paypall,11.21,Accessories,Online,Not Returned,UPS,Berlin,Low
462232,SKU_1777,Wall Clock,34,2020-11-13 15:00,44.57,37918.0,Belgium,0.21,paypall,21.31,Furniture,Online,Not Returned,Royal Mail,Paris,Low
955754,SKU_1349,USB Cable,-9,2020-11-13 16:00,65.86,,Spain,0.18,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,Low
121650,SKU_1735,Desk Lamp,49,2020-11-13 17:00,64.0,91644.0,Sweden,0.0,Credit Card,15.74,Stationery,In-store,Not Returned,UPS,Amsterdam,Low
456386,SKU_1578,T-shirt,11,2020-11-13 18:00,85.41,74284.0,Spain,0.06,Bank Transfer,27.46,Apparel,Online,Not Returned,Royal Mail,Rome,Medium
924628,SKU_1649,Headphones,27,2020-11-13 19:00,96.49,79029.0,Portugal,0.04,Bank Transfer,26.06,Apparel,Online,Not Returned,DHL,Berlin,High
270521,SKU_1840,Office Chair,9,2020-11-13 20:00,32.48,16739.0,Portugal,0.1,Credit Card,23.97,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High
270733,SKU_1400,Wireless Mouse,16,2020-11-13 21:00,61.78,21137.0,Norway,0.47,Credit Card,27.42,Electronics,Online,Not Returned,FedEx,Amsterdam,Low
916141,SKU_1750,Headphones,11,2020-11-13 22:00,31.02,66205.0,Sweden,0.04,paypall,7.82,Furniture,Online,Not Returned,Royal Mail,Rome,Low
342037,SKU_1450,White Mug,14,2020-11-13 23:00,63.42,15994.0,Spain,0.09,paypall,16.43,Electronics,Online,Not Returned,FedEx,Amsterdam,Medium
180428,SKU_1474,T-shirt,43,2020-11-14 00:00,49.04,34588.0,Sweden,0.32,Bank Transfer,12.17,Electronics,In-store,Not Returned,Royal Mail,London,Medium
306251,SKU_1820,Blue Pen,15,2020-11-14 01:00,54.55,19368.0,United States,0.22,Credit Card,19.51,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium
634231,SKU_1418,White Mug,22,2020-11-14 02:00,34.15,90996.0,Norway,0.25,paypall,27.95,Furniture,Online,Not Returned,FedEx,Rome,Medium
798600,SKU_1003,USB Cable,-33,2020-11-14 03:00,71.68,,Germany,0.15,paypall,,Furniture,Online,Returned,FedEx,,Medium
538976,SKU_1323,Headphones,42,2020-11-14 04:00,95.95,40969.0,Norway,0.28,Bank Transfer,29.57,Stationery,In-store,Not Returned,UPS,Rome,Medium
121042,SKU_1368,USB Cable,22,2020-11-14 05:00,7.21,12094.0,Spain,0.04,Credit Card,13.55,Furniture,Online,Not Returned,FedEx,Paris,High
877130,SKU_1863,Wall Clock,-46,2020-11-14 06:00,-99.72,,Sweden,1.8037622551554486,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Medium
930326,SKU_1613,T-shirt,22,2020-11-14 07:00,42.48,59723.0,Italy,0.01,Bank Transfer,19.15,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
418903,SKU_1394,Blue Pen,3,2020-11-14 08:00,16.08,31784.0,Germany,0.18,paypall,18.9,Furniture,Online,Not Returned,FedEx,London,Low
468117,SKU_1555,Desk Lamp,39,2020-11-14 09:00,34.77,95813.0,Portugal,0.45,paypall,9.25,Stationery,Online,Not Returned,DHL,Amsterdam,Medium
930738,SKU_1118,Headphones,30,2020-11-14 10:00,22.17,19472.0,Belgium,0.34,paypall,9.76,Accessories,Online,Not Returned,DHL,Berlin,High
994801,SKU_1699,Blue Pen,1,2020-11-14 11:00,85.95,65395.0,United Kingdom,0.24,Bank Transfer,9.52,Stationery,Online,Not Returned,UPS,Berlin,Low
810731,SKU_1742,Headphones,45,2020-11-14 12:00,21.11,14007.0,Sweden,0.46,Credit Card,5.35,Furniture,In-store,Not Returned,Royal Mail,Berlin,Low
776278,SKU_1965,Notebook,3,2020-11-14 13:00,15.11,83593.0,Sweden,0.2,Credit Card,12.76,Accessories,Online,Not Returned,DHL,Amsterdam,Medium
914811,SKU_1189,Backpack,47,2020-11-14 14:00,69.12,,Netherlands,0.25,Credit Card,6.33,Apparel,Online,Not Returned,DHL,Paris,Low
482811,SKU_1994,Headphones,17,2020-11-14 15:00,99.5,52800.0,Norway,0.19,Bank Transfer,29.41,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Medium
601691,SKU_1621,White Mug,33,2020-11-14 16:00,77.02,94300.0,Belgium,0.16,Bank Transfer,27.17,Stationery,In-store,Not Returned,DHL,London,High
314304,SKU_1415,Office Chair,13,2020-11-14 17:00,2.83,75671.0,Portugal,0.0,Credit Card,26.72,Apparel,In-store,Not Returned,FedEx,London,High
496178,SKU_1813,Wireless Mouse,8,2020-11-14 18:00,23.13,81474.0,Italy,0.4,paypall,29.52,Apparel,Online,Not Returned,Royal Mail,London,Low
769211,SKU_1790,T-shirt,32,2020-11-14 19:00,81.37,55586.0,United States,0.05,paypall,6.98,Electronics,In-store,Not Returned,UPS,London,Low
538963,SKU_1105,Wireless Mouse,26,2020-11-14 20:00,49.74,,Sweden,0.08,Bank Transfer,12.68,Stationery,Online,Not Returned,FedEx,London,Low
414493,SKU_1164,Blue Pen,6,2020-11-14 21:00,10.33,62259.0,France,0.08,Bank Transfer,29.73,Apparel,In-store,Not Returned,UPS,Paris,Low
301904,SKU_1637,Blue Pen,12,2020-11-14 22:00,83.1,87413.0,Australia,0.15,paypall,15.96,Apparel,Online,Not Returned,UPS,Berlin,High
811716,SKU_1345,Backpack,8,2020-11-14 23:00,85.58,15617.0,Netherlands,0.43,Credit Card,17.25,Accessories,In-store,Not Returned,UPS,London,High
770105,SKU_1097,Wall Clock,29,2020-11-15 00:00,56.08,83093.0,France,0.38,Bank Transfer,9.69,Electronics,Online,Not Returned,FedEx,London,Low
105730,SKU_1485,Desk Lamp,20,2020-11-15 01:00,45.0,48339.0,Australia,0.07,Bank Transfer,22.37,Accessories,In-store,Not Returned,UPS,Paris,Medium
507137,SKU_1330,Headphones,45,2020-11-15 02:00,87.25,65863.0,Germany,0.47,Credit Card,14.18,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium
853790,SKU_1369,White Mug,13,2020-11-15 03:00,72.7,44505.0,Australia,0.36,Bank Transfer,17.57,Accessories,In-store,Not Returned,UPS,Amsterdam,Low
302210,SKU_1441,Wireless Mouse,45,2020-11-15 04:00,30.35,81355.0,Netherlands,0.26,paypall,7.22,Furniture,In-store,Not Returned,Royal Mail,Paris,Low
838471,SKU_1119,USB Cable,8,2020-11-15 05:00,2.4,16715.0,Germany,0.15,Credit Card,7.49,Stationery,In-store,Not Returned,Royal Mail,London,High
119023,SKU_1852,USB Cable,18,2020-11-15 06:00,48.19,68611.0,Italy,0.41,paypall,28.16,Furniture,Online,Not Returned,FedEx,Berlin,Medium
751084,SKU_1298,Wall Clock,26,2020-11-15 07:00,15.91,57550.0,France,0.47,Credit Card,19.64,Electronics,Online,Not Returned,DHL,Berlin,High
967965,SKU_1855,Headphones,20,2020-11-15 08:00,46.94,33895.0,Belgium,0.04,Bank Transfer,20.55,Furniture,Online,Not Returned,DHL,Berlin,High
445430,SKU_1142,Wall Clock,33,2020-11-15 09:00,48.59,72191.0,Belgium,0.47,Credit Card,16.04,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High
928411,SKU_1706,Headphones,8,2020-11-15 10:00,62.55,29330.0,Spain,0.48,Bank Transfer,22.14,Stationery,In-store,Not Returned,DHL,Amsterdam,High
909269,SKU_1641,Wall Clock,48,2020-11-15 11:00,15.93,,Italy,0.5,Bank Transfer,21.81,Stationery,In-store,Not Returned,FedEx,Berlin,Low
508213,SKU_1966,Notebook,12,2020-11-15 12:00,51.78,22686.0,United Kingdom,0.12,paypall,6.66,Stationery,Online,Not Returned,FedEx,Berlin,Low
991407,SKU_1900,Office Chair,2,2020-11-15 13:00,62.23,53905.0,Sweden,0.24,Bank Transfer,22.46,Apparel,In-store,Not Returned,Royal Mail,Paris,Low
800399,SKU_1948,Office Chair,16,2020-11-15 14:00,23.15,66174.0,Spain,0.11,Bank Transfer,25.03,Stationery,In-store,Not Returned,DHL,Amsterdam,High
620610,SKU_1940,Desk Lamp,43,2020-11-15 15:00,97.71,39963.0,Netherlands,0.27,paypall,17.61,Apparel,Online,Not Returned,UPS,London,Low
120923,SKU_1615,Office Chair,-7,2020-11-15 16:00,18.39,,Norway,0.38,paypall,,Accessories,Online,Not Returned,DHL,,Medium
895308,SKU_1092,USB Cable,37,2020-11-15 17:00,75.33,29458.0,Germany,0.33,paypall,8.71,Stationery,Online,Not Returned,DHL,Amsterdam,Medium
947405,SKU_1296,Headphones,11,2020-11-15 18:00,26.54,72682.0,Spain,0.21,Bank Transfer,25.43,Electronics,Online,Not Returned,DHL,Paris,Medium
496103,SKU_1446,Headphones,17,2020-11-15 19:00,42.9,14609.0,United States,0.41,paypall,21.49,Stationery,Online,Not Returned,FedEx,Paris,High
294795,SKU_1479,Office Chair,44,2020-11-15 20:00,80.53,76954.0,Norway,0.35,Bank Transfer,5.12,Accessories,In-store,Not Returned,FedEx,Berlin,Low
928854,SKU_1733,Blue Pen,-30,2020-11-15 21:00,63.64,,Italy,0.04,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Medium
333462,SKU_1711,Wall Clock,44,2020-11-15 22:00,97.02,51029.0,Netherlands,0.48,paypall,5.64,Furniture,In-store,Not Returned,UPS,Berlin,Low
151413,SKU_1799,Desk Lamp,8,2020-11-15 23:00,40.08,76887.0,Portugal,0.44,Bank Transfer,13.57,Stationery,In-store,Not Returned,DHL,Rome,Medium
988916,SKU_1873,Backpack,-30,2020-11-16 00:00,-71.54,,United States,0.43,Credit Card,,Stationery,In-store,Not Returned,UPS,,Medium
355719,SKU_1257,Backpack,10,2020-11-16 01:00,49.73,23245.0,United States,0.27,Credit Card,25.45,Stationery,In-store,Not Returned,FedEx,London,High
653044,SKU_1521,Notebook,6,2020-11-16 02:00,29.06,,Netherlands,0.22,Bank Transfer,16.77,Apparel,Online,Not Returned,UPS,London,Low
433720,SKU_1682,Desk Lamp,1,2020-11-16 03:00,8.04,60923.0,Germany,0.28,paypall,19.51,Stationery,Online,Not Returned,FedEx,Paris,Medium
742536,SKU_1374,T-shirt,11,2020-11-16 04:00,73.54,93085.0,Australia,0.48,Bank Transfer,25.28,Apparel,In-store,Not Returned,UPS,Rome,Low
372448,SKU_1426,T-shirt,41,2020-11-16 05:00,15.53,72097.0,Norway,0.38,paypall,29.27,Accessories,In-store,Not Returned,DHL,Amsterdam,High
654629,SKU_1100,Blue Pen,23,2020-11-16 06:00,56.72,25324.0,Norway,0.04,paypall,12.62,Apparel,In-store,Not Returned,FedEx,Rome,Low
510226,SKU_1621,Wireless Mouse,-44,2020-11-16 07:00,-90.65,,Spain,1.990399705980221,paypall,,Accessories,In-store,Not Returned,Royal Mail,,Medium
227039,SKU_1758,White Mug,14,2020-11-16 08:00,8.67,27077.0,Australia,0.07,paypall,14.31,Stationery,Online,Returned,FedEx,Paris,Medium
816118,SKU_1834,Backpack,13,2020-11-16 09:00,63.19,30670.0,Germany,0.27,paypall,13.13,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Medium
787018,SKU_1243,Wall Clock,20,2020-11-16 10:00,4.33,26078.0,Norway,0.23,paypall,18.79,Furniture,Online,Not Returned,Royal Mail,London,High
280074,SKU_1022,Office Chair,35,2020-11-16 11:00,76.81,69070.0,Italy,0.32,Bank Transfer,17.64,Electronics,Online,Not Returned,UPS,Paris,Medium
858678,SKU_1353,USB Cable,49,2020-11-16 12:00,57.58,50404.0,Italy,0.13,Credit Card,22.56,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Medium
756735,SKU_1465,Desk Lamp,15,2020-11-16 13:00,43.91,79405.0,Spain,0.1,paypall,28.25,Stationery,Online,Not Returned,Royal Mail,Berlin,Low
723773,SKU_1224,Wireless Mouse,5,2020-11-16 14:00,32.91,74359.0,Belgium,0.41,paypall,27.68,Apparel,Online,Not Returned,UPS,Amsterdam,Medium
908524,SKU_1864,White Mug,41,2020-11-16 15:00,80.64,48534.0,United States,0.46,Bank Transfer,6.25,Apparel,Online,Not Returned,UPS,London,Medium
231562,SKU_1443,Wireless Mouse,21,2020-11-16 16:00,81.31,33232.0,United States,0.11,Bank Transfer,9.82,Stationery,In-store,Not Returned,UPS,Paris,Medium
103729,SKU_1976,White Mug,49,2020-11-16 17:00,75.41,86020.0,United States,0.15,Credit Card,13.23,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium
761334,SKU_1773,Desk Lamp,46,2020-11-16 18:00,77.94,10090.0,Norway,0.0,paypall,13.96,Electronics,Online,Not Returned,FedEx,Paris,High
742510,SKU_1268,Office Chair,37,2020-11-16 19:00,53.23,45687.0,Sweden,0.33,Credit Card,5.19,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Low
447360,SKU_1532,Desk Lamp,11,2020-11-16 20:00,7.67,58244.0,Australia,0.48,Credit Card,26.11,Apparel,In-store,Not Returned,UPS,Berlin,Medium
708148,SKU_1990,Notebook,7,2020-11-16 21:00,8.18,14958.0,United Kingdom,0.2,Credit Card,15.04,Accessories,In-store,Not Returned,UPS,Paris,Low
358360,SKU_1313,T-shirt,12,2020-11-16 22:00,53.23,63575.0,United States,0.28,paypall,26.08,Apparel,In-store,Not Returned,DHL,Rome,Low
459014,SKU_1119,Notebook,4,2020-11-16 23:00,37.34,39508.0,United Kingdom,0.18,Credit Card,16.59,Apparel,Online,Returned,DHL,Berlin,High
121398,SKU_1980,T-shirt,23,2020-11-17 00:00,56.6,97875.0,Sweden,0.31,Credit Card,20.76,Accessories,In-store,Not Returned,FedEx,Berlin,High
396794,SKU_1480,Wall Clock,26,2020-11-17 01:00,19.66,97879.0,Norway,0.23,Bank Transfer,21.78,Electronics,Online,Not Returned,Royal Mail,Rome,High
728177,SKU_1923,Wireless Mouse,48,2020-11-17 02:00,99.03,74917.0,United States,0.42,paypall,18.29,Apparel,Online,Not Returned,DHL,London,Low
365303,SKU_1119,Notebook,2,2020-11-17 03:00,71.96,63068.0,Norway,0.48,paypall,28.81,Furniture,In-store,Not Returned,FedEx,Paris,Medium
460306,SKU_1709,Desk Lamp,-40,2020-11-17 04:00,22.65,,France,0.15,Bank Transfer,,Accessories,In-store,Not Returned,FedEx,,Medium
555982,SKU_1135,Headphones,34,2020-11-17 05:00,72.28,44557.0,Spain,0.27,Credit Card,21.05,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low
325959,SKU_1076,White Mug,11,2020-11-17 06:00,26.57,46069.0,Netherlands,0.29,Credit Card,25.66,Electronics,In-store,Not Returned,DHL,Amsterdam,High
727122,SKU_1353,Notebook,23,2020-11-17 07:00,61.58,12418.0,Sweden,0.05,Bank Transfer,16.39,Electronics,In-store,Not Returned,FedEx,Paris,Medium
510281,SKU_1057,USB Cable,23,2020-11-17 08:00,12.27,70496.0,Germany,0.1,Credit Card,7.57,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium
645926,SKU_1935,Wireless Mouse,45,2020-11-17 09:00,27.37,43448.0,Norway,0.42,paypall,20.24,Apparel,In-store,Not Returned,FedEx,Berlin,High
887505,SKU_1085,Wall Clock,30,2020-11-17 10:00,22.01,27515.0,Norway,0.22,Credit Card,6.08,Accessories,Online,Not Returned,FedEx,Amsterdam,High
539727,SKU_1000,Blue Pen,39,2020-11-17 11:00,3.35,82054.0,Norway,0.04,paypall,23.04,Electronics,In-store,Not Returned,DHL,London,Medium
839667,SKU_1076,Backpack,45,2020-11-17 12:00,94.81,65422.0,Italy,0.31,Credit Card,16.27,Furniture,In-store,Not Returned,Royal Mail,Paris,Low
618490,SKU_1960,Headphones,20,2020-11-17 13:00,12.31,16670.0,Portugal,0.21,Credit Card,14.89,Electronics,Online,Not Returned,UPS,Amsterdam,High
856357,SKU_1521,Blue Pen,16,2020-11-17 14:00,71.06,34249.0,Australia,0.44,paypall,28.64,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
653608,SKU_1443,Desk Lamp,49,2020-11-17 15:00,62.32,40072.0,United States,0.18,paypall,7.24,Electronics,Online,Not Returned,FedEx,Rome,Low
563092,SKU_1580,T-shirt,11,2020-11-17 16:00,36.82,33196.0,Netherlands,0.34,Bank Transfer,10.56,Stationery,In-store,Not Returned,DHL,London,Medium
134924,SKU_1147,Blue Pen,46,2020-11-17 17:00,53.33,74238.0,Norway,0.11,Bank Transfer,22.1,Stationery,In-store,Not Returned,UPS,Berlin,Low
312792,SKU_1573,T-shirt,31,2020-11-17 18:00,38.57,41534.0,Sweden,0.46,Credit Card,21.96,Apparel,Online,Not Returned,FedEx,Paris,Medium
533950,SKU_1524,Office Chair,24,2020-11-17 19:00,78.38,69885.0,Belgium,0.48,Credit Card,11.38,Furniture,In-store,Not Returned,FedEx,Berlin,High
954548,SKU_1185,Wall Clock,26,2020-11-17 20:00,94.82,39602.0,United Kingdom,0.24,Bank Transfer,15.66,Apparel,Online,Returned,UPS,Rome,Low
795385,SKU_1676,Blue Pen,2,2020-11-17 21:00,90.37,76774.0,United Kingdom,0.14,Bank Transfer,6.39,Apparel,In-store,Returned,FedEx,Berlin,Low
102159,SKU_1521,Wall Clock,15,2020-11-17 22:00,41.08,30140.0,Belgium,0.01,Credit Card,29.33,Apparel,In-store,Not Returned,FedEx,London,Low
673228,SKU_1770,Wall Clock,45,2020-11-17 23:00,64.18,94410.0,Netherlands,0.28,Credit Card,28.84,Stationery,In-store,Returned,FedEx,Rome,Low
703724,SKU_1161,Wireless Mouse,45,2020-11-18 00:00,29.1,37470.0,Australia,0.33,paypall,9.31,Apparel,Online,Not Returned,DHL,Amsterdam,Low
570192,SKU_1289,T-shirt,37,2020-11-18 01:00,51.04,92626.0,Netherlands,0.3,paypall,11.01,Accessories,Online,Not Returned,DHL,Berlin,Medium
638966,SKU_1925,Backpack,22,2020-11-18 02:00,34.67,70356.0,United States,0.32,Bank Transfer,9.27,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium
816435,SKU_1420,T-shirt,26,2020-11-18 03:00,35.29,78686.0,Australia,0.08,paypall,21.52,Stationery,In-store,Not Returned,UPS,Paris,Medium
540420,SKU_1195,Office Chair,49,2020-11-18 04:00,32.65,23872.0,Belgium,0.12,Credit Card,11.86,Stationery,Online,Not Returned,FedEx,Amsterdam,Low
505237,SKU_1033,Wall Clock,4,2020-11-18 05:00,26.21,76271.0,Italy,0.4,paypall,13.98,Apparel,In-store,Not Returned,DHL,Rome,High
762132,SKU_1671,Notebook,6,2020-11-18 06:00,51.65,86000.0,Belgium,0.05,Bank Transfer,9.43,Apparel,Online,Not Returned,Royal Mail,Rome,High
691451,SKU_1596,Headphones,22,2020-11-18 07:00,64.2,51665.0,Netherlands,0.35,paypall,13.87,Furniture,Online,Not Returned,UPS,Berlin,Medium
865328,SKU_1569,Desk Lamp,38,2020-11-18 08:00,95.58,43488.0,Germany,0.41,Credit Card,25.78,Stationery,Online,Not Returned,UPS,London,Medium
829115,SKU_1872,USB Cable,23,2020-11-18 09:00,21.44,94222.0,Australia,0.19,paypall,9.23,Stationery,In-store,Not Returned,Royal Mail,Paris,High
254536,SKU_1407,White Mug,25,2020-11-18 10:00,48.44,44150.0,Portugal,0.01,paypall,12.56,Furniture,In-store,Not Returned,DHL,Paris,High
675425,SKU_1776,Notebook,3,2020-11-18 11:00,69.81,85791.0,France,0.34,paypall,26.68,Accessories,Online,Not Returned,UPS,Berlin,Low
523448,SKU_1296,Office Chair,20,2020-11-18 12:00,54.43,84347.0,Germany,0.08,Bank Transfer,15.78,Electronics,In-store,Not Returned,FedEx,Berlin,Medium
947929,SKU_1919,Office Chair,33,2020-11-18 13:00,74.72,16289.0,Australia,0.06,Credit Card,8.66,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High
601233,SKU_1536,Desk Lamp,48,2020-11-18 14:00,60.57,32978.0,France,0.2,Credit Card,7.03,Accessories,Online,Returned,DHL,Amsterdam,High
724773,SKU_1035,Desk Lamp,-23,2020-11-18 15:00,47.51,,Norway,0.4,Credit Card,,Electronics,Online,Not Returned,DHL,,High
340970,SKU_1263,USB Cable,20,2020-11-18 16:00,52.25,21995.0,United Kingdom,0.27,paypall,5.92,Stationery,Online,Not Returned,UPS,Rome,Low
729756,SKU_1381,T-shirt,6,2020-11-18 17:00,25.6,87377.0,United Kingdom,0.22,Credit Card,22.93,Electronics,Online,Returned,FedEx,London,High
100901,SKU_1113,T-shirt,12,2020-11-18 18:00,1.08,91928.0,Netherlands,0.31,Bank Transfer,15.69,Stationery,Online,Not Returned,FedEx,London,Medium
187980,SKU_1616,T-shirt,44,2020-11-18 19:00,6.15,81758.0,Germany,0.46,Bank Transfer,26.15,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low
469738,SKU_1604,Blue Pen,19,2020-11-18 20:00,85.55,96959.0,France,0.23,Credit Card,17.75,Stationery,In-store,Not Returned,FedEx,Paris,Medium
576813,SKU_1600,Headphones,48,2020-11-18 21:00,14.69,49178.0,Portugal,0.04,Credit Card,16.01,Accessories,In-store,Not Returned,UPS,Berlin,Low
889313,SKU_1442,Notebook,25,2020-11-18 22:00,6.26,56580.0,Germany,0.14,paypall,12.9,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium
